SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,22,1,0,0,0,0,0,0,0,1,20.55,469.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,1,5,1,1,1,0,1,0,0,0,1,84.5,453.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,1,0,0,0,0,0,0,0,1,69.7861044188286,69.7861044188286,0.6389558117139443,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,16,1,1,0,0,0,0,1,1,1,97.68340385968415,1531.4104605741477,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,3,1,0,0,0,1,1,1,0,1,88.3499984741211,262.04998779296875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,34,1,1,0,0,1,0,1,1,1,100.0500030517578,3480.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,2,0,0,0,0,1,0,1,1,1,49.25,90.3499984741211,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,72,1,1,0,1,1,0,1,1,1,104.8,7470.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,17,1,0,0,0,0,0,1,0,0,92.81355176506659,1628.222301301784,0.8115551438082731,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,3,1,0,0,0,0,0,0,0,0,44.706711419678804,137.21141652092805,0.38734521727543814,0.0,0.0,0.0,0.0,0.0,0.38734521727543814,0.6126547827245619
0,1,1,61,1,1,0,0,0,0,0,0,1,24.2,1445.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,1,69.56872438752423,69.56872438752423,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,10,1,0,0,0,0,0,0,0,1,20.549999237060547,252.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,63,1,1,1,1,1,1,0,0,0,68.80000305175781,4111.35009765625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.799999237060547,19.799999237060547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,1,70,1,1,0,0,0,0,0,0,0,25.35,1715.15,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,23,1,1,0,0,0,0,0,0,0,23.85,625.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.300048828125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,11,1,0,0,0,0,1,0,0,1,73.85,926.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,1,0,0,0,0,0,0,0,1,68.17740110371749,269.1188131180089,0.0,0.7976820396462856,0.0,0.0,0.0,0.0,0.7976820396462856,0.2023179603537144
0,0,0,21,0,0,0,0,0,0,0,0,1,43.794984395256265,903.5856710165885,0.9962356154597265,0.0,0.0,0.9962356154597265,0.0,0.0,0.0,0.003764384540273502
0,1,0,8,1,0,0,1,1,0,1,1,0,101.15,842.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,8,1,0,0,0,0,0,0,0,1,74.5,607.6524452847393,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,19,1,0,0,0,0,0,0,0,0,67.59950275095817,1323.716351722694,1.0,0.5867352445511977,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,72,1,1,0,0,0,0,0,0,0,24.75,1777.6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,0,4,1,0,0,0,1,1,0,0,1,80.5999984741211,319.1499938964844,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,1,1,0,0,0,0,0,0,1,74.52602274232707,74.52602274232707,0.6549728882651347,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,56,1,0,1,0,0,0,1,1,0,94.8000030517578,5264.2998046875,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,2,1,0,0,0,0,0,1,0,1,80.21683136740357,145.54500027234846,0.3366678346537687,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,3,1,1,0,0,0,0,0,0,1,75.71557260472353,231.20831901860151,0.7427464138779717,1.0,0.0,0.0,0.0,0.2572535861220283,0.7427464138779717,0.0
0,0,0,1,0,0,0,0,0,0,0,0,1,44.71485812412896,44.71485812412896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,72,1,1,1,1,1,1,1,1,1,93.25,6688.9501953125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,66,1,1,0,0,0,0,0,0,1,74.25,4859.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0,49,0,0,0,1,0,0,1,1,0,49.650001525878906,2409.89990234375,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,40,0,0,1,1,0,0,0,0,1,55.68519659379142,2115.5806939551385,0.2087334658337846,0.0,0.0,0.0,0.0,0.0,0.7912665341662154,0.2087334658337846
0,0,0,53,1,1,0,0,0,0,1,0,0,85.45,4517.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,12,1,1,0,0,1,0,1,0,1,89.55000305175781,1021.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,26,1,0,0,0,0,0,0,0,1,19.14999961853028,515.75,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,1,0,66,1,1,0,1,1,0,1,0,1,70.8499984741211,4738.85009765625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,72,1,1,1,1,1,1,1,1,1,115.8000030517578,8476.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,1,1,80.91560288665727,80.91560288665727,0.6146570444757355,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,62,1,0,1,1,1,0,1,0,1,72.0,4284.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,66,1,0,0,0,0,0,0,0,1,20.350000381469727,1359.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,0,0,16,1,0,0,0,0,0,0,0,1,20.6,330.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0,0,15,1,1,0,0,0,1,0,0,0,55.0,757.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0,1,0,1,36.45,36.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,49,1,1,0,0,0,0,1,1,1,95.6,4783.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,12,1,1,1,0,0,0,0,1,0,98.3483431784324,1231.2992881739017,0.8720372655997414,1.0,0.0,0.0,0.0,0.0,0.0,0.8720372655997414
0,1,0,72,1,0,0,0,0,0,0,0,0,19.700000762939453,1421.9000244140625,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,27,1,1,0,0,0,0,0,0,0,49.0,1291.3499755859375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,72,1,0,1,1,1,0,1,0,1,70.6500015258789,5011.14990234375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,26,1,0,0,0,0,0,0,0,1,20.049999237060547,505.8999938964844,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,1,30,1,0,0,0,0,0,0,0,0,19.3,602.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,25,1,0,0,1,1,0,1,1,1,99.5,2369.05,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,0,0,0,0,0,0,0,0,0,27.062540152904283,141.78385786269448,0.0,0.0,0.46554492315261087,0.0,0.0,0.0,0.5344550768473891,0.0
0,0,0,10,1,0,0,0,0,0,0,0,1,70.0,740.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,25,1,0,0,0,0,0,1,0,0,93.89044124111737,2357.6723046926436,1.0,1.0,0.0,0.0,0.0,0.0,0.16521555333115845,0.0
0,0,0,1,1,1,0,0,0,0,0,0,1,77.1500015258789,77.1500015258789,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,43,0,0,1,1,1,0,0,0,1,40.45,1912.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,6,1,0,0,0,0,1,0,0,1,48.79999923706055,297.3500061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,6,1,0,0,0,0,0,0,0,1,20.200000762939453,98.3499984741211,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,3,1,1,0,0,0,0,0,0,1,78.35234349657922,232.62536844251494,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,1,79.64554930194562,169.94990206189155,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,1,0,0,0,0,0,0,0,1,69.5007703237147,69.5007703237147,1.0,1.0,0.0,0.0,0.0,0.0,0.0030812948588220257,0.0
0,1,1,72,0,0,1,1,1,1,1,1,1,63.79999923706055,4684.2998046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,45,1,1,0,0,0,0,1,1,1,100.66692203538936,4770.185307595893,0.0,1.0,0.0,0.0,0.5629914327162354,0.0,1.0,0.0
0,1,0,18,0,0,0,0,1,0,1,0,1,39.05,669.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,72,1,1,1,1,1,1,1,1,1,114.6500015258789,8333.9501953125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0,1,0,0,38.36801032245817,38.36801032245817,0.5114693152634795,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,10,1,0,0,0,0,0,0,0,0,66.60363846198699,658.402227852605,1.0,0.7400474692927133,0.0,0.0,0.0,0.0,0.7400474692927133,0.25995253070728674
0,0,0,1,1,0,0,0,0,0,1,1,1,89.82162273776282,89.82162273776282,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,60,1,1,1,0,1,1,1,1,1,84.94999694824219,4984.85009765625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,40.436557077545835,40.436557077545835,0.9369183032709617,0.0,0.0,0.0,0.0,0.0,0.9369183032709617,0.0630816967290383
0,1,1,13,1,0,0,0,0,0,0,0,0,18.8,251.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,69.64574908857261,69.64574908857261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36168010124974126
0,0,0,1,0,0,0,0,0,0,0,0,0,25.85,25.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,1,70.15,70.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,69,1,0,0,0,0,0,0,0,0,19.39999961853028,1346.199951171875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,18,1,1,0,0,0,0,0,0,0,23.75,424.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,1,0,0,0,0,75.3,75.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,1,0,0,0,0,73.5,73.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,1,0,1,80.14889483970971,80.14889483970971,0.0,1.0,0.0,0.0,0.0,0.0,0.4944741985485922,0.5055258014514078
0,0,0,7,1,1,0,0,0,0,1,1,0,95.7990016532818,657.3706061655511,1.0,1.0,0.0,0.0,0.0,0.0,0.18800038900748273,0.8119996109925173
0,1,1,33,1,0,0,0,0,0,0,0,0,20.100000381469727,670.3499755859375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,0,71,1,1,0,0,0,0,0,0,0,23.950000762939453,1756.199951171875,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,46,1,0,0,0,0,0,0,0,0,19.200000762939453,908.1500244140624,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,70,0,0,1,0,1,1,0,1,0,48.4,3442.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,7,1,0,0,0,1,0,1,0,1,86.25,587.0999755859375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,1,0,0,0,1,1,0,1,1,97.23371713000861,394.16940790540383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,5,1,0,0,0,0,0,0,0,1,69.75,324.6000061035156,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,6,1,0,0,0,0,0,0,0,1,52.21907201638996,328.1636112224236,1.0,0.0,0.0,0.5551221592090162,0.0,0.0,0.5551221592090162,0.4448778407909838
0,0,0,52,1,0,1,1,0,0,1,0,1,89.45635127938132,4516.545130417846,0.0,0.6744781533933916,0.0,0.0,0.32552184660660843,0.32552184660660843,0.6744781533933916,0.0
0,0,0,3,1,0,0,0,0,0,0,0,1,69.8499984741211,199.8500061035156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,8,1,0,1,1,0,0,0,0,0,54.650001525878906,482.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,45,1,0,0,0,0,0,0,0,1,20.0,886.4000244140625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,71,1,1,0,0,0,0,0,0,0,23.9,1626.4,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,1,58,1,1,0,0,0,0,0,0,0,25.15,1509.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,1,64,0,0,1,0,1,1,1,1,1,60.05,3845.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,13,1,1,0,0,0,0,0,1,1,82.0,1127.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,62,1,0,0,1,1,0,1,1,1,100.1500015258789,6283.2998046875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,19,1,0,1,0,1,1,1,1,1,106.5999984741211,1934.449951171875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,63,1,1,0,0,0,0,0,0,0,25.25,1559.300048828125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,1,74.41256764109586,74.41256764109586,0.0,1.0,0.0,0.0,0.0,0.24954905936095495,0.0,0.750450940639045
0,0,0,2,1,0,0,0,0,0,0,0,0,70.03398085909589,153.13155406183014,0.0,1.0,0.0,0.0,0.0,0.0,0.045307812127856506,0.0
1,1,0,72,1,1,0,0,0,0,0,0,0,24.299999237060547,1778.699951171875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,57,1,0,1,0,1,0,1,1,1,74.3499984741211,4317.35009765625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,8,1,0,0,0,0,0,0,0,1,83.20778071363773,613.1081297366034,0.08339150382760774,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,24,1,1,0,1,0,0,1,0,1,89.96403884763293,2285.7178938822817,1.0,1.0,0.0,0.0,0.0,0.6337730709443901,0.36622692905560994,0.0
0,1,1,68,1,0,1,1,1,1,0,0,0,62.65,4375.8,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,1,1,1,89.73907359289569,89.73907359289569,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,64,1,1,0,1,1,1,1,0,1,76.0999984741211,4818.7998046875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,71,1,0,0,0,0,0,0,0,0,19.450000762939453,1378.449951171875,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,4,1,0,0,0,0,0,0,0,1,19.95,59.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,1,0,1,79.72871049102628,79.72871049102628,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,1,78.87423443630098,144.17048026240613,0.6837319433825816,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,10,1,1,0,0,0,0,1,1,1,101.36052601527213,1067.1712039555173,0.0,1.0,0.0,0.0,0.0,0.6002843325795311,0.39971566742046893,0.0
0,1,1,48,1,0,0,0,0,0,0,0,0,19.549999237060547,883.3499755859375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,21,0,0,0,0,0,0,0,0,0,44.643760138020085,903.2424743462542,1.0,0.0,0.0,0.8846761112232153,0.0,0.0,0.0,0.11532388877678468
0,1,1,22,1,0,0,0,0,0,0,0,0,19.05,454.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,0,67,1,1,1,1,1,0,0,1,0,75.0999984741211,5064.4501953125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,1,43,1,1,0,0,0,0,0,0,1,24.45,993.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,0,0,0,0,1,0,1,79.0999984741211,79.0999984741211,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,1,0,0,0,0,0,1,0,1,88.88832975288136,88.88832975288136,0.8233455195395165,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,27,1,0,0,0,0,0,0,0,0,19.9,550.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,68,1,1,0,0,0,0,0,0,1,24.0,1664.300048828125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,16,1,0,0,0,0,0,0,1,1,95.18650203799244,1578.3558316198557,0.0,1.0,0.0,0.0,0.0,0.379218409139092,0.620781590860908,0.0
0,1,1,72,1,0,0,0,0,0,0,0,0,20.299999237060547,1401.1500244140625,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,29,1,1,0,0,1,0,1,1,1,98.5999984741211,2933.199951171875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,50,1,1,0,0,1,0,0,1,1,103.25351431786488,5015.72980603041,1.0,1.0,0.0,0.0,0.07848477315979807,0.0,0.0,0.0
0,0,0,14,1,0,0,0,0,0,0,1,0,90.55544775019995,1264.43621891184,0.7656672682941603,1.0,0.0,0.0,0.0,0.7656672682941603,0.0,0.0
0,1,1,72,1,1,1,1,1,1,1,1,1,89.4,6376.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,0,36,1,1,1,0,1,1,1,1,1,89.65,3348.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,1,70,1,0,0,1,1,1,1,1,1,80.4000015258789,5717.85009765625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,1,0,0,0,0,1,0,0,1,49.25,49.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,70,1,1,0,1,1,1,1,1,1,84.1,5979.7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,0,42,1,1,0,0,0,0,0,0,0,25.25,1108.199951171875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,0,0,18,1,1,0,0,0,0,0,0,0,87.97581594015853,1607.1222866588078,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,72,1,1,1,1,1,1,0,0,1,94.25,6849.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0,72,0,0,1,1,1,1,1,1,1,63.1,4685.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,13,1,0,0,0,0,0,0,0,0,19.75,265.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,67,1,0,0,1,0,0,0,0,0,50.55,3431.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,0,22,1,1,0,0,0,1,1,0,1,90.5,1910.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,3,1,1,0,0,0,0,0,0,1,74.12007502783796,228.10372065382606,0.06691641910538082,1.0,0.0,0.0,0.0,0.9330835808946192,0.06691641910538082,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.141036374483694,20.141036374483694,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,15,1,1,1,0,0,0,0,1,1,64.6500015258789,994.5499877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,57,1,0,0,0,0,0,0,0,0,20.65,1125.6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,4,1,0,1,0,0,0,0,0,1,50.55,235.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,66,1,0,0,0,0,0,0,0,0,19.35,1240.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,10,1,1,1,0,0,0,1,1,1,98.6999969482422,973.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,6,1,0,0,0,1,0,1,1,0,94.82203173870076,575.012036835367,1.0,1.0,0.0,0.0,0.0,0.0,0.25762539096060977,0.7423746090393902
0,1,1,14,1,0,0,0,0,0,0,0,0,18.799999237060547,255.5500030517578,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,0,54,1,0,1,0,1,0,1,1,1,105.23875372132996,5783.585466820843,0.555643416983769,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,3,1,1,0,0,0,0,0,0,1,74.14409138110601,228.22780475889357,0.14697052282266065,1.0,0.0,0.0,0.0,0.8530294771773393,0.14697052282266065,0.0
0,0,0,41,1,0,0,0,0,0,0,1,0,74.62936349453136,3158.7635413966545,0.06426110083976688,0.06426110083976688,0.0,0.9357388991602331,0.0,1.0,0.0,0.0
0,0,0,7,1,0,0,0,0,0,0,0,1,88.22951816274764,614.7530729560219,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,1,0,0,0,51.25,51.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,17,1,0,0,0,0,0,0,0,0,19.89999961853028,323.1499938964844,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0,1,1,1,0,0,1,0,0,0,0,1,75.3499984741211,75.3499984741211,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,1,1,0,0,0,0,0,1,0,1,79.66802706055002,79.66802706055002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45432437221432176
0,0,0,10,0,0,0,0,0,0,0,0,1,29.84835963865108,291.7290440874802,0.04667283939623057,0.0,0.0,0.0,0.0,0.0,0.9533271606037694,0.04667283939623057
0,0,0,2,1,0,0,0,0,0,0,0,0,19.850000381469727,51.59999847412109,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,4,1,0,0,0,1,1,1,1,1,74.4000015258789,299.70001220703125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,68,1,0,0,0,0,0,0,0,1,19.950000762939453,1303.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,0,13,1,1,0,0,0,0,1,0,1,86.29782425164952,1235.5089697303815,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,26,1,1,0,0,0,0,0,1,1,83.95,2254.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,71,1,1,1,0,1,0,1,1,0,106.6999969482422,7382.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,23,1,0,1,0,0,0,0,1,1,59.95000076293945,1406.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,10,1,0,0,0,0,0,0,0,1,84.69607830984452,832.0471694649225,0.00038607298069692764,1.0,0.0,0.0,0.0,0.0,0.00038607298069692764,0.9996139270193031
0,0,0,18,1,1,0,0,0,0,1,1,1,94.46158681807029,1751.9539585181005,0.9391747612201896,0.9391747612201896,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,51.98544514574327,51.98544514574327,0.1532538452495531,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,3,1,0,0,0,0,0,0,0,1,54.955821286014924,169.22064019947317,1.0,0.0,0.0,0.0,0.0,0.823572145881584,0.0,0.176427854118416
0,0,0,5,1,0,0,0,1,0,1,1,1,98.48719637036329,508.71015244442583,0.3326948148159843,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,9,1,0,0,0,0,0,1,1,0,90.4200694299867,853.9132902815076,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,25,1,1,0,0,0,0,0,1,1,89.54692448591734,2367.897217473093,0.07980798740571426,1.0,0.0,0.0,0.0,0.0,0.9201920125942857,0.0
0,0,0,34,1,0,0,0,0,0,0,0,1,70.95028153296833,2414.100150946136,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,66,1,0,0,1,0,0,0,1,1,91.84279421203232,6049.448968491721,0.8546438252258034,1.0,0.0,0.8546438252258034,0.0,0.8546438252258034,0.1453561747741966,0.0
0,1,1,28,1,0,1,0,0,0,0,1,1,82.85,2320.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,4,0,0,0,0,0,1,0,1,1,40.04999923706055,162.4499969482422,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,1,70.33404590428835,70.33404590428835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,67,1,0,0,0,0,0,0,0,1,19.8,1311.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,25,1,0,0,0,0,0,0,0,0,20.1,486.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.16585320845387,20.16585320845387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,33,1,1,0,1,0,0,1,1,1,100.0,3320.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,1,0,0,1,50.8,50.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,15,1,0,0,0,0,0,0,0,1,19.450000762939453,340.8500061035156,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0,36,0,0,1,1,1,1,0,1,1,53.09999847412109,1901.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
