SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,0,14,1,0,0,0,1,0,0,0,0,50.20000076293945,668.8499755859375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0,4,1,1,0,0,0,0,1,0,1,83.25,308.04998779296875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,60,1,1,0,0,1,1,1,1,1,106.0,6441.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,15,1,1,0,0,0,0,0,0,0,51.54999923706055,765.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,34,1,1,0,0,1,0,0,1,1,90.05,3097.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0,40,1,0,0,1,0,0,0,0,1,50.150001525878906,2058.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,7,1,0,0,0,0,0,1,0,1,79.0,522.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,46,1,1,0,0,0,0,0,0,0,24.89999961853028,1174.800048828125,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,1,1,54,1,1,0,1,0,1,1,0,1,70.69999694824219,3770.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,40,1,1,0,1,1,0,1,1,1,102.6500015258789,4108.14990234375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,1,1,1,0,0,0,0,1,1,1,93.3,93.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,9,1,0,0,1,0,0,0,0,0,50.85,466.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,68,1,0,0,1,1,1,0,0,1,60.650001525878906,3975.89990234375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,13,1,0,0,0,0,0,0,0,0,19.45,232.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.0499877929688,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,1,0,59,1,1,1,1,1,1,0,1,1,107.0,6152.2998046875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,64,1,0,1,1,0,0,1,1,1,100.3000030517578,6603.7998046875,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,0,1,1,0,0,0,0,0,1,0,1,79.35,79.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,16,1,0,0,0,0,0,0,0,0,69.6500015258789,1043.300048828125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,24,1,0,1,0,1,0,0,0,1,56.25,1454.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,22,1,1,1,0,0,1,0,0,1,59.05,1253.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,3,1,0,0,0,0,1,1,0,1,83.9,267.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,3,0,0,0,1,0,0,0,0,1,29.6,79.45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,10,1,0,0,0,1,0,1,1,1,67.80000305175781,653.1500244140625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0,69,1,0,0,0,0,0,0,0,0,19.89999961853028,1363.449951171875,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,4,1,0,0,0,0,0,1,0,1,78.9,299.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,33,1,0,0,0,0,0,0,0,0,20.05,669.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.5,20.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,1,64,1,0,1,0,1,0,1,1,1,73.05000305175781,4688.64990234375,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,1,31,1,0,0,0,0,0,0,0,0,20.100000381469727,589.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,1,0,20,1,1,0,1,0,1,1,1,0,107.0500030517578,2172.050048828125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,52,1,0,0,0,0,0,0,0,1,20.39999961853028,1090.6500244140625,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,1,0,11,1,0,0,0,0,0,1,0,1,55.05,608.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,32,1,1,1,0,0,1,0,0,0,87.6500015258789,2766.39990234375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,42,1,1,0,0,0,0,1,1,1,95.0500030517578,3944.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,1,1,0,0,0,0,0,0,0,1,19.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1,0,61,1,1,0,1,0,0,0,0,1,82.1500015258789,4904.85009765625,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,1,20.05,39.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,0,69,1,1,0,1,0,1,1,0,1,92.45,6460.55,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,0,8,1,0,0,0,0,0,0,0,1,69.94999694824219,562.7000122070312,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,1,1,0,0,1,0,0,0,0,0,49.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,72,0,0,1,1,1,1,0,1,0,55.65,3880.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,64,1,1,0,1,1,1,1,1,1,111.15,6953.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,35,1,0,0,0,0,0,0,0,1,20.2,684.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,64,1,1,0,0,0,0,0,0,0,24.9,1595.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,65,1,1,0,0,0,0,0,0,0,26.5,1698.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,1,45.400001525878906,80.94999694824219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,72,1,1,1,1,1,1,1,1,1,114.0999984741211,8086.39990234375,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,46,1,0,0,1,0,0,1,1,0,95.25,4424.2001953125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,26,1,0,0,1,1,0,1,0,0,89.8,2335.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,8,1,0,0,0,0,0,0,0,0,19.7,130.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,0,72,1,0,1,1,1,1,1,0,0,74.4000015258789,5360.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,7,0,0,0,1,0,1,0,1,1,44.400001525878906,265.79998779296875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,63,1,1,1,0,1,1,0,1,1,71.9,4479.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,72,1,1,1,1,1,1,1,1,1,115.75,8399.150390625,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,55,1,1,0,0,1,0,0,0,1,77.75,4458.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,51,1,1,0,0,0,1,0,0,1,80.75,4116.89990234375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,25,1,1,0,0,1,1,1,1,1,104.9499969482422,2566.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,0,20.350000381469727,45.29999923706055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,1,49,1,1,0,0,0,0,1,1,1,95.6,4783.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,8,1,0,0,0,0,0,0,0,0,70.69999694824219,553.4000244140625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,23,0,0,0,0,0,0,1,1,1,44.95000076293945,996.8499755859376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,3,1,0,0,0,0,0,0,0,0,19.64999961853028,60.650001525878906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,1,1,1,1,1,0,1,0,1,1,1,102.4499969482422,102.4499969482422,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,21,1,1,1,1,0,1,1,0,0,77.5,1625.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,0,30,1,1,0,0,1,1,1,0,1,69.0999984741211,2093.89990234375,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,12,0,0,0,0,1,1,0,1,1,43.650001525878906,526.9500122070312,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,72,1,1,1,0,1,1,1,1,1,111.9000015258789,8071.0498046875,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,12,1,0,0,0,0,0,0,0,0,20.049999237060547,265.45001220703125,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,0,32,1,1,0,0,1,0,0,0,1,78.9,2447.95,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,25,1,0,0,1,0,1,0,1,1,65.8,1679.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,58,1,1,1,1,0,1,0,0,1,89.85,5125.75,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,3,1,0,1,0,0,0,0,1,1,86.05000305175781,244.8500061035156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,2,1,0,0,0,0,0,0,1,1,80.94999694824219,171.14999389648438,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,65,1,1,0,0,0,0,0,0,1,25.1,1725.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,0,59,1,1,0,0,1,1,1,0,0,93.35,5386.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,68,0,0,1,1,1,0,0,0,1,41.95,2965.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,6,1,0,0,0,0,0,0,0,0,44.75,270.95001220703125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,32,1,1,0,0,0,0,0,1,1,85.0,2642.050048828125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,68,1,1,1,1,1,0,0,1,1,76.9000015258789,5023.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,1,8,1,0,0,0,0,0,0,0,1,19.850000381469727,146.60000610351562,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,32,1,0,0,0,0,0,1,1,0,91.05,2871.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,46,1,0,0,0,0,0,0,0,1,20.100000381469727,936.8499755859376,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,0,0,16,0,0,0,1,0,0,1,0,1,39.0,679.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,10,1,1,0,1,1,0,0,1,1,95.25,1021.5499877929688,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,40,1,1,1,0,1,0,1,1,0,105.75,4228.55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,53,1,0,0,0,0,0,0,0,0,19.65,978.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,11,1,0,0,1,0,0,0,0,0,51.1,531.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,25,0,0,0,0,0,0,1,0,1,34.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,2,1,0,0,0,1,1,0,1,0,90.0,190.0500030517578,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0,2,1,1,0,0,0,0,1,1,1,93.8499984741211,170.85000610351562,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,7,1,1,0,0,0,0,1,0,1,86.5,582.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,12,1,0,0,0,0,0,0,0,0,20.3,224.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,42,1,0,0,1,1,1,1,1,1,103.8000030517578,4327.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,59,1,1,0,0,0,0,0,1,0,85.55000305175781,5084.64990234375,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,5,1,1,0,0,0,0,1,0,1,84.0,424.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,0,0,0,0,1,0,0,1,1,39.650001525878906,39.650001525878906,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,54,1,1,1,0,1,1,1,1,0,87.1,4735.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,9,1,1,0,0,0,0,0,0,1,74.55000305175781,622.9000244140625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,5,1,0,0,0,0,0,1,0,1,80.1,398.55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,7,0,0,1,0,0,1,0,0,0,34.650001525878906,246.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,65,1,1,1,1,0,1,0,0,1,89.85,5844.65,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,17,1,0,1,1,0,0,0,0,0,56.1,946.95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1,0,44,0,0,0,1,0,0,0,0,1,30.350000381469727,1359.699951171875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,5,1,1,0,0,1,1,0,0,1,82.75,417.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,59,1,1,1,1,0,1,1,1,1,111.1,6555.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,1,43,1,1,0,0,0,0,0,0,1,25.1,1070.15,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,1,1,14,1,1,0,0,0,1,1,0,1,91.65,1301.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,67,1,1,1,1,0,1,0,0,0,89.55000305175781,6038.5498046875,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,17,1,0,0,0,0,1,0,0,0,51.5,900.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,4,1,1,1,0,0,0,1,1,1,99.5999984741211,347.6499938964844,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,7,1,0,0,0,1,0,1,0,1,84.3499984741211,609.6500244140625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,51,1,1,0,0,1,0,1,1,1,98.85,4947.55,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,1,23,0,0,0,0,0,1,0,0,1,30.35,678.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,26,1,1,1,1,0,0,0,0,1,86.65,2208.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0,3,0,0,0,0,0,0,0,0,0,25.0,78.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,1,1,0,0,0,0,0,0,1,74.4,74.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,40,1,1,0,0,1,1,1,1,0,104.8000030517578,4131.9501953125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,8,1,1,0,0,1,0,1,1,0,101.35,780.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,70,1,0,1,1,1,1,0,1,0,101.0,7085.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,31,1,0,0,1,0,0,1,1,1,94.5,2979.199951171875,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,23,0,0,1,0,1,1,0,0,0,40.1,857.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,0,12,1,0,0,0,1,0,1,1,1,96.0,1062.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,72,1,1,0,0,0,0,0,0,0,24.299999237060547,1778.699951171875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,44.45000076293945,44.45000076293945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,69,1,1,1,1,1,1,1,1,1,116.0,8182.85009765625,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,1,35,1,1,0,1,1,1,1,1,1,109.95,3782.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,1,0,0,0,0,0,1,0,1,56.400001525878906,234.8500061035156,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,13,0,0,0,0,1,1,0,0,0,35.4,450.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,1,50,1,0,0,0,0,0,0,0,1,69.75,3557.699951171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,71,1,1,0,0,0,0,0,0,1,24.5,1816.199951171875,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,0,1,38,1,1,0,0,1,0,1,1,1,99.25,3777.14990234375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,32,1,1,0,0,1,0,1,0,1,91.3499984741211,2896.550048828125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,18,1,0,1,0,0,0,0,0,1,75.4,1380.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,3,1,0,0,0,0,0,0,0,1,70.30000305175781,208.8500061035156,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,46,1,1,1,0,0,0,1,0,1,89.1500015258789,4245.5498046875,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,18,1,0,0,0,1,0,1,1,0,95.1500015258789,1779.949951171875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,51,1,1,0,0,0,0,0,0,1,24.600000381469727,1266.4000244140625,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,1,20.549999237060547,33.599998474121094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,37,1,0,0,0,0,0,1,1,1,64.75,2345.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,3,1,0,0,0,0,0,0,1,1,80.3499984741211,253.8000030517578,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,60,1,1,0,0,1,1,1,1,0,80.55000305175781,4847.0498046875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,0,24,1,0,1,0,0,1,0,0,0,53.59999847412109,1315.3499755859375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,12,1,0,0,0,0,0,0,0,0,19.799999237060547,202.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,1,31,0,0,1,0,0,1,0,0,0,35.400001525878906,1077.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,1,20.049999237060547,20.049999237060547,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,14,1,1,0,1,1,0,1,1,1,104.8499984741211,1531.4000244140625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,72,0,0,1,1,1,1,1,1,1,65.55000305175781,4807.4501953125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,10,1,0,0,0,0,0,0,0,0,20.1,184.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,65,1,1,0,1,1,0,1,1,0,105.1,6631.85,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,67,0,0,1,0,0,1,0,0,0,35.70000076293945,2545.699951171875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,47,1,1,0,1,1,0,0,0,1,85.2,3969.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,35,1,0,0,0,0,0,0,0,1,20.1,644.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,0,1,56,1,0,1,0,0,0,1,1,0,94.8000030517578,5264.2998046875,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,0,72,1,1,0,1,1,1,1,1,1,108.5,8003.7998046875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,72,1,0,0,0,0,0,0,0,1,20.7,1482.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,34,1,1,0,0,0,0,0,0,1,25.600000381469727,917.1500244140624,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,1,1,62,1,1,0,0,0,0,1,1,1,70.44999694824219,4300.4501953125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0,21,1,0,1,1,0,0,0,1,1,64.94999694824219,1339.800048828125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,27,1,0,0,0,0,0,0,0,0,19.14999961853028,537.3499755859375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,1,1,1,0,0,0,0,0,0,0,0,69.75,69.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,23,1,0,0,0,0,0,1,1,1,90.4499969482422,2117.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,29,0,0,1,1,0,1,0,0,0,39.5,1082.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,0,47,1,1,0,1,0,1,0,0,0,59.59999847412109,2754.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0,65,1,1,1,1,1,0,1,1,1,109.4000015258789,7227.4501953125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,10,1,1,0,0,0,0,0,0,0,26.100000381469727,225.5500030517578,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,1,1,0,1,0,0,0,0,0,1,48.45,48.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,45,1,0,1,0,0,1,0,0,0,54.65,2553.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,1,1,0,0,0,0,1,0,1,85.69999694824219,85.69999694824219,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,18,1,1,0,0,0,0,0,0,1,24.65,471.35,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,0,0,25,1,1,0,1,0,0,0,1,1,89.69999694824219,2187.550048828125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,51,0,0,0,1,0,0,1,1,1,49.650001525878906,2553.35009765625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,0,68.94999694824219,119.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,52,0,0,0,1,0,0,1,1,1,49.150001525878906,2550.89990234375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,42,0,0,0,1,0,1,0,0,0,33.54999923706055,1445.300048828125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,1,12,0,0,0,1,0,1,0,0,0,35.5,432.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,52,1,1,0,0,0,0,0,0,1,25.049999237060547,1270.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,9,0,0,0,0,0,0,1,0,1,34.7,296.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.9,19.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,1,42,1,1,1,0,0,0,1,1,0,97.0999984741211,4016.75,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,1,30,1,0,0,0,0,0,0,0,0,19.549999237060547,608.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,0,61,1,1,0,1,0,1,0,1,1,94.35,5703.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,60,1,0,0,0,0,0,0,0,1,20.95,1270.55,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,70,1,1,1,1,0,0,1,0,1,97.5500030517578,6669.0498046875,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,9,1,0,1,0,0,0,0,0,1,74.85,708.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,25,1,0,0,0,0,1,1,0,0,85.9000015258789,2199.050048828125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,24,1,1,0,1,1,0,0,0,0,83.1500015258789,2033.050048828125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,12,0,0,0,1,0,0,0,0,0,29.200000762939453,309.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,12,1,0,0,0,0,0,0,0,0,19.700000762939453,220.3500061035156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,0,63,1,1,0,1,1,0,1,1,1,107.5,6873.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,0,47,1,1,1,1,1,0,1,0,1,98.75,4533.7001953125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,72,1,1,1,1,1,0,0,1,1,99.1500015258789,7422.10009765625,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
